MSZoning,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,PoolQC,Fence,MiscFeature,SaleType,SaleCondition
0,0,0,1,0,0,0,1,4,0,0,0,1,1,0,54,44,0,0,7,11,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,8,0,0,0,1,3,0,26,8,0,0,9,8,1,1,2,2,0,2,0,0,1,2,2,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,11,0,0,0,1,3,3,23,58,0,0,3,3,1,1,0,1,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,2,1
0,0,0,1,0,0,3,0,6,2,0,0,0,3,3,1,1,0,0,7,4,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13,12,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,2
0,0,0,0,0,0,0,0,9,0,0,0,1,3,6,28,19,0,0,2,4,1,1,0,1,0,2,0,0,1,0,0,4,3,3,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,15,0,0,1,2,5,4,71,8,0,0,1,1,1,1,2,2,2,3,1,2,3,0,0,1,1,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,0,8,0,0,0,2,3,2,89,8,0,0,1,1,1,1,0,2,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,5
0,0,0,0,0,0,0,0,12,0,0,0,1,1,0,55,42,0,0,2,2,0,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,2,0,0,0,0,0,3,71,8,0,0,1,1,1,1,0,1,0,0,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,7,0,0,0,2,0,3,69,8,0,0,2,5,1,1,0,0,0,2,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,7,3,0,0,0,0,7,26,55,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,11,0,0,0,1,1,0,52,8,0,0,4,7,1,1,0,1,0,0,0,2,0,0,2,0,1,0,0,0,0,3,0,0,0
0,0,0,0,0,0,0,0,15,0,0,0,1,3,4,28,19,0,0,3,4,0,1,0,1,0,2,0,0,3,0,2,0,2,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,2,0,0,0,1,1,3,46,16,0,0,12,13,1,1,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,1
1,0,0,0,0,0,2,0,13,0,0,0,1,1,1,19,12,0,0,2,5,1,0,1,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,11,0,0,0,0,0,2,10,55,0,0,0,0,2,1,0,1,0,2,0,0,0,0,2,0,1,0,0,0,0,3,0,0,0
0,0,0,1,0,0,2,0,1,0,0,0,1,3,1,1,16,0,0,7,4,1,0,1,1,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,11,0,0,0,5,3,1,10,41,0,0,4,7,1,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,10,0,0,4,1,0,0,22,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,5,1,0,0,1,2,0,22,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
0,0,0,0,0,0,0,0,6,0,0,0,0,1,2,99,60,1,0,3,3,0,0,0,1,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,20,0,0,4,0,1,0,90,59,0,0,7,10,1,1,0,1,0,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
0,0,0,1,2,0,3,0,2,2,0,0,1,1,3,30,10,1,0,3,3,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,9,0,0,0,1,3,0,21,34,0,0,0,0,1,1,0,1,0,1,0,0,1,0,5,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,9,1,0,2,4,5,4,60,45,0,0,7,4,1,1,0,1,0,2,0,0,1,0,0,3,1,1,0,0,0,0,0,0,4
0,0,0,1,0,0,1,0,1,1,0,0,5,3,3,90,59,0,0,7,4,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,10,0,0,0,1,0,0,51,37,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0,0,0,1,0,0,2,0,0,0,0,0,1,2,0,74,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,17,6,0,0,0,1,0,4,4,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,15,0,0,0,0,1,3,61,53,1,0,9,8,1,1,0,1,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0
0,0,0,1,0,0,3,0,3,0,0,0,0,6,0,49,29,1,0,3,3,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4,0,0,0,5,1,2,54,44,0,0,7,4,1,1,0,1,0,2,0,0,1,0,5,0,2,0,0,0,3,3,0,0,0
0,0,0,0,0,0,0,0,11,0,0,0,1,1,2,18,46,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3,0,2,1,0,0,0,0,5,0,0,3,0,0,0,13,12,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0,19,0,0,0,2,3,2,94,54,0,0,1,1,1,1,0,1,0,2,0,0,2,2,2,4,3,3,2,0,0,1,0,0,0
0,0,0,1,0,0,0,0,2,0,0,0,0,1,1,78,8,0,0,2,5,1,1,0,2,0,2,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3,0,0,0,2,2,0,86,4,1,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
0,0,0,1,0,0,3,0,4,0,0,0,1,3,0,68,42,0,0,3,4,1,1,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1,0,1,0,1,0,0,0,7,3,0,0,2,1,1,69,16,0,0,1,1,1,1,0,1,0,2,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0
0,0,0,1,0,0,1,0,2,0,0,0,2,3,2,42,8,0,0,2,5,1,1,0,2,0,0,0,0,1,0,2,1,1,1,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,15,0,0,0,1,3,0,30,56,0,0,2,5,1,1,0,4,0,1,0,0,1,3,2,4,3,3,2,1,0,0,0,0,0
0,0,0,2,0,0,2,0,16,0,0,0,0,0,0,59,47,0,0,1,1,1,1,0,3,0,0,0,0,1,0,0,0,2,0,0,0,0,3,0,0,0
1,0,0,1,3,0,0,1,2,0,0,3,1,2,0,74,17,1,0,6,6,2,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,2
0,0,0,1,0,0,2,0,3,0,0,0,0,6,0,92,29,1,0,2,11,1,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,1,1,0,0,1
0,0,1,0,0,0,0,0,7,0,0,0,1,3,2,26,8,1,0,9,8,1,1,0,2,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,1,16,0,0,0,1,3,4,37,25,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,6,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,15,0,0,0,2,3,3,67,8,0,0,8,9,1,1,1,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,1,1,0,2,1,7,3,1,1,0,7,0,83,3,0,0,3,3,1,1,0,1,0,2,0,0,1,0,0,3,1,1,1,0,0,0,0,0,1
0,0,0,0,0,0,2,0,3,0,0,0,1,2,0,29,5,0,0,13,11,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,40,41,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
0,0,0,0,2,0,0,1,4,0,0,1,1,5,4,53,50,0,0,1,1,2,1,1,1,0,0,0,0,1,0,1,6,2,0,0,0,0,0,0,0,0
3,0,2,0,0,0,0,0,5,0,0,4,0,2,0,40,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,7,0,0,0,2,3,1,82,54,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,2,0,2,0,0,0
1,0,0,0,0,0,1,0,4,0,0,3,1,1,0,40,41,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,9,0,0,0,0,1,3,60,45,0,0,3,3,2,1,0,1,0,2,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,17,0,0,0,0,1,0,11,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,17,0,0,0,0,0,0,13,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,1,2
1,0,0,1,1,0,2,0,7,0,0,0,6,0,2,77,8,0,0,1,1,1,1,0,2,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,9,0,0,0,1,5,0,37,43,0,0,3,3,0,1,0,1,0,1,0,0,1,0,5,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,11,0,0,0,1,5,0,16,3,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,8,1
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,45,30,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,2,0,8,0,0,0,2,3,1,82,18,0,0,2,5,1,1,0,2,0,0,0,0,1,0,3,1,1,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6,0,0,0,1,3,2,34,50,0,0,3,3,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,3,0,12,0,0,0,1,0,3,59,47,1,0,3,3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,12,0,0,0,1,5,4,27,24,0,0,3,3,1,1,0,1,0,2,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,11,0,0,0,1,3,3,12,23,0,0,1,1,1,1,1,1,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0,1,0,0,3,0,5,5,0,0,1,2,0,13,10,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2
0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,86,36,0,0,2,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0
0,0,0,1,1,0,0,1,17,0,0,0,2,2,3,62,6,0,0,2,5,1,0,0,3,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,15,0,0,0,1,5,2,71,8,1,0,1,1,1,1,0,1,0,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
0,0,0,1,0,0,3,0,9,0,0,0,5,5,7,10,14,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,11,0,0,0,4,3,0,12,11,0,0,1,1,1,1,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,9,0,0,0,1,3,0,27,24,0,0,0,0,1,1,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,0,9,4,0,2,2,1,0,90,59,0,0,0,0,1,1,0,4,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,5,0,0,0,1,2,0,51,37,0,0,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1,0,0,0,0,0,0,0,8,0,0,0,2,5,0,81,8,0,0,8,9,1,1,0,4,0,1,1,0,1,0,0,4,3,3,2,1,0,0,0,0,0
1,0,0,0,0,0,0,0,22,0,0,4,0,1,0,63,48,0,0,6,6,0,1,0,1,0,2,0,0,1,0,0,4,3,3,2,1,0,0,0,0,1
0,0,0,1,0,0,0,0,11,0,0,0,1,3,0,39,27,0,0,2,5,1,1,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,9,1,0,0,1,3,0,21,34,1,0,3,3,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,11,3,0,0,2,1,2,87,8,0,0,2,5,0,1,0,1,0,0,0,0,1,0,2,0,1,0,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0,11,0,0,0,1,3,6,23,58,1,0,2,5,0,1,0,1,0,2,1,2,1,4,0,1,1,0,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,17,6,0,0,0,0,0,6,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,11,0,0,0,5,1,1,18,46,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0
0,0,0,1,0,0,3,0,5,1,0,0,0,1,0,22,12,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,11,0,0,0,1,3,1,10,17,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,10,0,0,3,1,4,0,74,17,1,0,1,1,0,2,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,1,2
0,0,0,0,0,0,0,0,11,0,0,0,5,3,0,14,13,1,0,4,3,1,1,0,1,0,1,0,0,1,2,0,5,1,0,0,0,0,2,0,0,0
0,0,0,1,0,0,0,0,9,1,7,2,2,3,0,54,44,5,0,7,4,1,1,0,1,0,0,0,0,1,0,1,2,0,0,0,1,0,0,2,0,0
0,0,0,0,0,0,0,0,11,0,0,2,5,3,2,12,11,1,0,2,5,0,1,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0
0,0,0,0,0,0,1,0,11,0,0,2,1,5,0,12,11,0,0,3,3,1,1,0,4,0,2,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,11,0,0,0,1,3,0,28,19,1,0,7,4,0,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1
4,0,0,0,1,0,0,0,23,0,0,0,0,3,2,108,8,0,0,1,1,1,1,0,0,0,2,1,2,1,0,0,4,3,3,2,1,0,0,0,0,1
0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,101,8,0,0,2,5,1,1,0,2,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,10,0,0,4,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,12,4,0,0,1,1,0,11,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
0,0,0,1,3,0,0,0,16,0,0,0,1,2,0,13,10,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5,0,0,0,1,0,2,22,12,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0,0,0,0,0,0,0,0,6,0,0,0,4,0,2,99,60,0,0,7,4,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5
0,0,0,0,0,0,0,0,10,0,0,0,1,6,0,13,10,0,0,0,0,4,2,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,1,2
0,0,0,1,3,0,2,1,2,0,0,0,0,2,3,15,8,0,0,4,8,1,1,0,0,0,3,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6,0,0,0,5,1,3,68,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0,1
3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,11,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0,0,0,1,0,0,0,0,4,0,0,0,5,1,0,1,1,0,0,3,3,0,1,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,7,0,0,0,6,1,0,109,8,0,0,8,9,1,1,0,2,4,3,1,0,1,0,2,1,1,1,1,2,0,0,0,0,0
0,0,0,0,0,0,0,0,11,0,0,0,1,3,3,52,8,0,0,1,1,1,1,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,11,0,0,0,1,0,0,21,34,1,0,4,7,1,0,0,1,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0
0,0,0,1,0,0,2,0,10,0,0,3,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4,0,0,0,1,3,2,21,34,0,0,3,3,1,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0
0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,99,0,0,0,2,5,1,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,16,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,8,0,0,0,2,1,2,8,8,0,0,2,5,1,1,0,2,0,2,0,2,1,0,2,1,1,0,0,0,0,0,0,0,0
0,0,0,1,0,0,2,0,3,0,0,0,1,2,0,29,54,1,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,15,1,0,0,1,3,1,91,8,0,0,2,5,1,1,0,0,0,0,0,0,1,0,0,4,3,3,2,0,0,0,0,0,0
0,0,0,1,0,0,0,0,17,0,0,0,5,0,0,11,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,11,0,0,0,1,1,1,60,45,0,0,3,3,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,3,0,0,3,0,17,6,0,0,0,1,0,40,41,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,11,0,0,0,1,3,2,46,33,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,19,0,0,0,2,5,0,24,31,0,0,2,5,1,1,0,1,0,0,0,2,1,3,1,0,1,0,0,0,0,0,0,0,0
0,0,2,0,0,0,0,0,8,0,0,0,0,1,2,58,8,2,0,2,5,1,1,0,0,0,0,0,2,1,0,2,1,1,0,0,1,0,3,0,0,0
4,0,0,0,0,0,0,0,11,0,0,3,1,1,0,45,41,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1
3,0,0,0,0,0,4,0,5,0,0,3,0,0,0,40,41,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,0,0,1,1,0,0,0,7,1,0,1,6,0,4,48,8,1,0,2,5,1,3,0,1,0,2,1,1,1,0,2,1,1,0,0,1,0,1,0,0,0
0,0,0,1,3,0,0,0,16,0,0,0,1,4,0,74,37,1,0,9,6,1,2,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,1,2,0,0,0,2,2,7,61,18,0,0,9,8,0,1,1,1,0,0,0,0,0,0,2,2,1,0,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0,11,1,0,0,2,3,0,18,46,0,0,1,1,0,1,0,1,1,2,0,2,1,0,0,0,1,0,0,0,0,2,0,0,0
0,0,0,0,2,0,0,2,19,0,0,0,1,0,2,56,43,5,3,7,4,1,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,6,2,0,0,1,1,3,21,34,1,0,4,7,1,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,3,0,9,0,0,0,1,3,2,10,9,1,0,3,4,0,1,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,1,0,0,2,0,15,0,0,0,5,1,3,28,10,0,0,7,4,0,1,0,1,0,1,0,0,2,0,2,5,0,0,0,0,0,3,0,0,0
0,0,0,0,0,0,2,0,2,0,0,0,2,3,2,48,0,0,0,2,2,1,1,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,11,1,0,2,0,3,0,47,8,0,6,8,9,2,1,0,1,0,1,0,2,1,0,0,1,1,0,1,0,0,0,0,0,0
0,0,0,1,0,0,3,0,6,0,0,0,0,1,2,41,28,0,0,3,4,1,1,0,1,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
0,0,0,1,0,0,3,0,6,0,0,0,5,1,0,17,1,0,0,3,3,0,1,0,1,0,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,20,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,13,0,0,0,2,5,4,26,8,0,0,1,1,1,1,1,1,0,2,0,2,1,0,0,1,0,0,0,0,0,0,0,2,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,3,0,16,0,0,0,1,0,0,59,20,1,0,3,3,0,1,0,1,0,2,0,0,1,0,1,0,2,2,3,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,1,3,3,54,17,0,0,3,3,1,1,0,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0,0,2,0,2,0,4,0,0,2,0,1,0,63,48,3,0,1,2,1,1,0,1,0,2,0,0,1,0,0,4,3,3,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,23,1,0,0,2,1,3,58,20,0,0,2,2,1,1,0,0,0,0,0,0,0,3,2,1,1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,8,0,0,0,2,1,2,9,8,0,0,1,1,1,1,2,1,0,0,0,1,1,0,2,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6,1,0,0,1,1,0,37,25,1,0,3,3,0,1,0,1,0,2,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0
0,0,0,1,2,0,0,1,19,0,0,0,1,3,0,39,27,0,0,2,5,3,1,1,1,0,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
0,0,0,1,0,0,0,0,18,0,0,3,1,2,0,4,4,0,0,6,6,1,0,0,0,0,0,0,0,2,0,4,0,2,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,10,0,0,0,0,2,0,13,10,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,2,2,0,0,0,0,0,0,1,2
0,0,0,1,0,0,2,0,11,0,0,0,5,3,3,39,27,1,0,2,3,0,1,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,22,0,0,4,0,3,3,41,28,0,0,6,6,0,1,0,1,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,2,0,7,0,0,0,0,3,4,76,9,0,0,2,5,1,1,0,5,0,2,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,1,0,0,3,3,1,1,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0,15,0,0,0,1,3,3,32,20,1,0,5,4,1,1,0,1,0,2,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,11,1,0,0,1,3,0,21,34,1,0,3,3,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0,11,0,0,0,1,3,2,37,25,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,0,15,0,0,3,4,1,0,11,10,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,5,2,0,0,0,0,0,0,1,2
0,0,0,3,1,0,2,0,15,1,0,0,0,6,0,74,17,1,7,9,8,2,2,0,0,0,0,0,0,2,0,2,0,2,0,0,0,3,0,0,1,2
0,0,0,0,0,0,0,0,11,0,0,0,1,3,3,28,54,1,0,4,7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
0,0,0,1,0,0,3,0,17,0,0,0,0,0,0,40,41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
